,state,25%,50%,75%,count,max,mean,min,std,pmt_var,var,method,year,filetype
0,WV,260.23660067600196,289.9359061775536,367.60730889825925,80341.0,3626.6938656564184,349.0170055824567,150.6520311473872,234.36572779337968,PER_DIEM_wage_adj,54927.294364120535,estimated_allowed_amount_C,2013,max
0,WY,150.68,167.73,179.71,16743.0,1119.0,177.1031099563997,72.19,73.06785837745608,PER_DIEM,5338.911927867979,estimated_allowed_amount_C,2013,max
0,WY,165.338817925958,181.4029010608357,195.44273652305696,14716.0,1211.3011474345096,191.49324955980327,71.17223701074633,77.64603514438019,PER_DIEM_wage_adj,6028.906773642324,estimated_allowed_amount_C,2013,max
0,AK,,,,,,,,,,,file_unavailable,2014,max
0,AL,,,,,,,,,,,file_unavailable,2014,max
0,AR,,,,,,,,,,,no_valid_method,2014,max
0,AZ,,,,,,,,,,,file_unavailable,2014,max
0,CA,169.13,190.0,214.32,512142.0,2133.0,216.02020884832726,25.68,96.35261439378331,PER_DIEM,9283.8263005171,estimated_allowed_amount_C,2014,max
0,CA,127.48651042925023,144.65737514518003,161.59504452187377,496451.0,1105.8610636372775,163.9533433865419,15.063350539652744,76.00938282199625,PER_DIEM_wage_adj,5777.42627698078,estimated_allowed_amount_C,2014,max
0,CO,,,,,,,,,,,file_unavailable,2014,max
0,CT,,,,,,,,,,,file_unavailable,2014,max
0,DC,,,,,,,,,,,file_unavailable,2014,max
0,DE,,,,,,,,,,,file_unavailable,2014,max
0,FL,,,,,,,,,,,no_valid_method,2014,max
0,GA,,,,,,,,,,,no_valid_method,2014,max
0,HI,8.505,29.07,131.215,7.0,147.33,66.18428571428572,7.45,66.48989593844138,PER_DIEM,4420.906261904763,estimated_allowed_amount_C,2014,max
0,HI,50.72399664773256,74.37843374615886,98.03287084458515,2.0,121.68730794301145,74.37843374615886,27.069559549306266,66.9048515097915,PER_DIEM_wage_adj,4476.25915554725,estimated_allowed_amount_C,2014,max
0,IA,151.06,167.32,180.93,131615.0,2380.5,177.85995889526268,124.16,100.91223924411625,PER_DIEM,10183.280029261756,estimated_allowed_amount_C,2014,max
0,IA,174.4486601849656,190.99505695250377,204.3514346691961,130849.0,2567.5835902300214,204.1483346756063,125.9995940734727,115.31227931613871,PER_DIEM_wage_adj,13296.921761083193,estimated_allowed_amount_C,2014,max
0,ID,,,,,,,,,,,no_valid_method,2014,max
0,IL,,,,,,,,,,,no_valid_method,2014,max
0,IN,168.81,180.33,190.2,494534.0,892.4,194.11672576607472,17.87,65.72835430233143,PER_DIEM,4320.2165592928095,estimated_allowed_amount_C,2014,max
0,IN,181.5693645013509,197.3684210526316,215.16525474287081,482514.0,927.7575472806296,212.43147743454693,19.206792777300087,71.94530323867492,PER_DIEM_wage_adj,5176.126658104888,estimated_allowed_amount_C,2014,max
0,KS,,,,,,,,,,,file_unavailable,2014,max
0,KY,168.9,182.29,199.62,167141.0,1549.25,200.0532054971551,52.77,90.76381864523698,PER_DIEM,8238.07077506547,estimated_allowed_amount_C,2014,max
0,KY,210.2537810817739,220.28920018075013,233.35969272480796,158720.0,1692.2533401849948,242.8674233075681,55.7233368532207,110.42263836665026,PER_DIEM_wage_adj,12193.159063852023,estimated_allowed_amount_C,2014,max
0,LA,122.48,135.26,147.9,196532.0,1013.0,144.97994830358414,65.35,78.40732760864584,PER_DIEM,6147.709022729517,estimated_allowed_amount_B,2014,max
0,LA,151.87605906560154,169.21846435100548,185.2035857428838,177380.0,1346.1794019933557,182.43512395819295,74.66864716636196,100.39032038633832,PER_DIEM_wage_adj,10078.216427271655,estimated_allowed_amount_B,2014,max
0,MA,173.65,205.42,229.71,294818.0,1674.0,218.71058860042467,64.13,105.02482556937092,PER_DIEM,11030.213985876786,estimated_allowed_amount_C,2014,max
0,MA,148.48376099048986,174.34258851182605,199.65009869011303,277836.0,1439.9171270718232,185.56061983406065,47.10592037608344,86.48660906555214,PER_DIEM_wage_adj,7479.933547657645,estimated_allowed_amount_C,2014,max
0,MD,,,,,,,,,,,file_unavailable,2014,max
0,ME,,,,,,,,,,,no_valid_method,2014,max
0,MI,171.42,193.5,209.23,259521.0,1353.0,205.24236246777716,87.29,94.26920141370323,PER_DIEM,8886.682335177346,estimated_allowed_amount_C,2014,max
0,MI,187.9544170276888,217.92789866839885,245.2849218356026,263389.0,1636.0338573155987,231.74307848688235,77.67396333867238,106.37130500360361,PER_DIEM_wage_adj,11314.854528169666,estimated_allowed_amount_C,2014,max
0,MO,146.8,155.25,162.17,230222.0,2432.5,180.0563513478295,53.29,91.20126145722924,PER_DIEM,8317.670091389888,estimated_allowed_amount_C,2014,max
0,MO,168.101970865467,178.7914691943128,196.6152527849186,233943.0,3128.6173633440517,208.90958697931052,56.40944215094739,107.0506841782113,PER_DIEM_wage_adj,11459.84898302314,estimated_allowed_amount_C,2014,max
0,MS,175.97,190.27,204.94,161653.0,583.0,199.3938509647207,37.61,56.1394665701384,PER_DIEM,3151.639706779687,estimated_allowed_amount_C,2014,max
0,MS,225.8637588826268,244.4899577167019,261.62790697674416,161843.0,770.3488372093022,255.53399789278643,46.079392305807396,72.13457948590342,PER_DIEM_wage_adj,5203.397557608118,estimated_allowed_amount_C,2014,max
0,MT,,,,,,,,,,,file_unavailable,2014,max
0,MN,,,,,,,,,,,no_valid_method,2014,max
0,NC,,,,,,,,,,,no_valid_method,2014,max
0,ND,,,,,,,,,,,no_valid_method,2014,max
0,NE,,,,,,,,,,,no_valid_method,2014,max
0,NH,,,,,,,,,,,no_valid_method,2014,max
0,NJ,199.71,209.06,218.27,275642.0,2484.5,226.79492479375423,160.29,132.85539044812128,PER_DIEM,17650.554771122755,estimated_allowed_amount_C,2014,max
0,NJ,181.10578629747957,191.49659863945578,203.52178812922617,137968.0,2696.1475854584914,209.61981034584264,130.76358296622612,122.3585038308601,PER_DIEM_wage_adj,14971.603459726606,estimated_allowed_amount_C,2014,max
0,NM,,,,,,,,,,,file_unavailable,2014,max
0,NV,,,,,,,,,,,no_valid_method,2014,max
0,NY,,,,,,,,,,,file_unavailable,2014,max
0,OH,155.59,171.23,182.1,275431.0,1169.5,173.3369482374896,75.45,80.4070530886951,PER_DIEM,6465.294186408232,estimated_allowed_amount_C,2014,max
0,OH,179.13334129163187,191.04589917231,201.3727560718057,278107.0,1752.5850442080023,194.97893081110522,76.96623482607366,89.38104750674398,PER_DIEM_wage_adj,7988.971653402826,estimated_allowed_amount_C,2014,max
0,OK,140.47,142.88,146.14,155605.0,704.2,149.61722168310789,15.19,36.307919568374466,PER_DIEM,1318.2650233835493,estimated_allowed_amount_C,2014,max
0,OK,167.65401509178963,180.4257528556594,186.69522326064384,152124.0,864.5794966236956,185.17893582412344,18.649478207489256,45.162810848215784,PER_DIEM_wage_adj,2039.6794837117172,estimated_allowed_amount_C,2014,max
0,OR,257.0,257.55,310.61,31855.0,2570.0,300.93786281588444,82.9,133.08001830494248,PER_DIEM,17710.29127204383,estimated_allowed_amount_C,2014,max
0,OR,218.8934217236104,238.1098079211287,272.99417064122946,30779.0,2723.9003709591943,273.3056839535379,70.45724970253272,123.5871649813021,PER_DIEM_wage_adj,15273.787348115582,estimated_allowed_amount_C,2014,max
0,PA,180.84,200.4,222.9,557155.0,2378.0,212.50471892022864,153.42,102.67039439470912,PER_DIEM,10541.209885165117,estimated_allowed_amount_C,2014,max
0,PA,201.4946619217082,221.09871877592406,247.20047449584814,559582.0,2994.962216624685,237.46031968493904,136.15548455804046,116.50710926852177,PER_DIEM_wage_adj,13573.906510107274,estimated_allowed_amount_C,2014,max
0,RI,,,,,,,,,,,file_unavailable,2014,max
0,SC,,,,,,,,,,,no_valid_method,2014,max
0,SD,113.35249999999999,129.97,148.37,40930.0,1413.5,137.68403860249205,91.19,68.62652828499762,PER_DIEM,4709.600384451578,estimated_allowed_amount_C,2014,max
0,SD,136.75607918113457,156.71299093655588,178.5031847133758,40844.0,1731.3816756491915,165.85335483821294,95.30727424749163,79.86555524383766,PER_DIEM_wage_adj,6378.5069144064855,estimated_allowed_amount_C,2014,max
0,TN,,,,0.0,,,,,PER_DIEM,,estimated_allowed_amount_B,2014,max
0,TN,,,,0.0,,,,,PER_DIEM_wage_adj,,estimated_allowed_amount_B,2014,max
0,TX,82.71,108.25,136.0,3011091.0,832.0,110.43237300699316,8.52,37.64439566520639,PER_DIEM,1417.1005249986094,estimated_allowed_amount_B,2014,max
0,TX,91.30116959064328,121.0287443267776,154.74533535047908,2953225.0,868.8387635756056,124.49876652520678,8.593040847201209,43.57961598212449,PER_DIEM_wage_adj,1899.1829291494398,estimated_allowed_amount_B,2014,max
0,UT,162.33,173.27,185.54,39592.0,862.2,194.9424090725399,78.15,90.33959706419927,PER_DIEM,8161.242797721882,estimated_allowed_amount_C,2014,max
0,UT,180.13903743315507,190.37433155080214,206.41711229946523,43711.0,1133.7278106508877,227.782860164297,83.58288770053476,127.31865860248597,PER_DIEM_wage_adj,16210.040828336376,estimated_allowed_amount_C,2014,max
0,VA,,,,,,,,,,,file_unavailable,2014,max
0,VT,,,,,,,,,,,file_unavailable,2014,max
0,WA,176.83,191.88,202.13,125931.0,657.75,196.32375308700796,34.23,43.28778896521858,PER_DIEM,1873.8326734972995,estimated_allowed_amount_C,2014,max
0,WA,159.58475031322715,170.54605149472957,182.39154521435267,120802.0,575.6918068366793,176.16789183418038,29.174124264893887,39.209562016893976,PER_DIEM_wage_adj,1537.389753556655,estimated_allowed_amount_C,2014,max
0,WI,,,,,,,,,,,file_unavailable,2014,max
0,WV,205.06,222.36,302.61,83832.0,2526.0,282.69868319973284,13.86,200.59282786865973,PER_DIEM,40237.48259234575,estimated_allowed_amount_C,2014,max
0,WV,266.41211971917727,297.5428648575671,393.39813689752935,80757.0,3785.4038663269894,366.19380208251147,18.311533888228297,258.23240115204817,PER_DIEM_wage_adj,66683.97300475232,estimated_allowed_amount_C,2014,max
0,WY,155.13,171.47,180.84,16977.0,880.0,177.16372386169525,56.77,63.35387523053168,PER_DIEM,4013.7135067257755,estimated_allowed_amount_C,2014,max
0,WY,167.79995672400736,181.46705615060043,195.65076273937032,15292.0,952.0718381477875,191.8137390649927,58.025912372663434,68.72505453357199,PER_DIEM_wage_adj,4723.133120642445,estimated_allowed_amount_C,2014,max
0,AK,,,,,,,,,,,file_unavailable,2015,max
0,AL,,,,,,,,,,,file_unavailable,2015,max
0,AR,,,,,,,,,,,no_valid_method,2015,max
0,AZ,,,,,,,,,,,file_unavailable,2015,max
0,CA,174.29,200.88,226.38,209736.0,1112.0,224.1513979478964,26.87,97.03621049261794,PER_DIEM,9416.026146767657,estimated_allowed_amount_C,2015,max
0,CA,125.90494176896443,141.12684922883224,162.29469869659243,369987.0,1136.1288989878126,161.1513670074133,19.47513004851248,75.68681722175029,PER_DIEM_wage_adj,5728.494301158636,estimated_allowed_amount_C,2015,max
0,CO,,,,,,,,,,,file_unavailable,2015,max
0,CT,217.89,236.07,245.97,311555.0,1917.0,264.4845371764215,123.68,170.16030197253997,PER_DIEM,28954.52836738599,estimated_allowed_amount_C,2015,max
0,CT,186.0899483902679,203.49851605360192,216.27844230596273,546022.0,2340.087890625,229.02211796733556,93.06945594100384,148.33597510500468,PER_DIEM_wage_adj,22003.56151035257,estimated_allowed_amount_C,2015,max
0,DC,,,,,,,,,,,file_unavailable,2015,max
0,DE,,,,,,,,,,,file_unavailable,2015,max
0,FL,,,,,,,,,,,no_valid_method,2015,max
0,GA,,,,,,,,,,,no_valid_method,2015,max
0,HI,,,,,,,,,,,file_unavailable,2015,max
0,IA,154.8,170.68,186.57,154596.0,3864.0,181.8346887370954,124.65,100.57278106666786,PER_DIEM,10114.884291483904,estimated_allowed_amount_C,2015,max
0,IA,178.06645274816273,196.6631167909123,207.9842931937173,340884.0,5443.020143682209,207.89222145881027,126.1384335154827,116.15651989818785,PER_DIEM_wage_adj,13492.33711485811,estimated_allowed_amount_C,2015,max
0,ID,,,,,,,,,,,no_valid_method,2015,max
0,IL,,,,,,,,,,,no_valid_method,2015,max
0,IN,,,,,,,,,,,file_unavailable,2015,max
0,KS,,,,,,,,,,,file_unavailable,2015,max
0,KY,,,,,,,,,,,file_unavailable,2015,max
0,LA,124.32,137.58,150.29,208218.0,1049.5,147.15740473926365,67.71,80.11824130702615,PER_DIEM,6418.932590130871,estimated_allowed_amount_B,2015,max
0,LA,148.1464686543476,166.46246246246247,184.58858858858858,820816.0,1476.505346088914,180.34478208813402,71.63563267033432,101.42336943154243,PER_DIEM_wage_adj,10286.699866847135,estimated_allowed_amount_B,2015,max
0,MA,,,,,,,,,,,file_unavailable,2015,max
0,MD,,,,,,,,,,,file_unavailable,2015,max
0,ME,,,,,,,,,,,no_valid_method,2015,max
0,MI,176.89,199.39,214.61,158352.0,1350.0,211.02498010760834,87.1,96.00949164782432,PER_DIEM,9217.822486473648,estimated_allowed_amount_C,2015,max
0,MI,192.3036149687268,213.08173433690237,230.96575850736775,353357.0,1701.3232514177694,228.22052290728357,78.13060638679583,103.43049937724152,PER_DIEM_wage_adj,10697.868201425557,estimated_allowed_amount_C,2015,max
0,MO,148.06,156.33,162.87,168307.0,2443.0,180.12200722489263,54.9,89.39324422928593,PER_DIEM,7991.1521138367625,estimated_allowed_amount_C,2015,max
0,MO,165.00106769165063,169.9017723681401,181.72111894084986,1368362.0,2608.3707025411063,199.58345530012537,58.616271620755924,98.81281854545458,PER_DIEM_wage_adj,9763.973108896933,estimated_allowed_amount_C,2015,max
0,MS,180.39249999999998,194.77,212.87,109882.0,545.0,205.36907027538632,35.16,59.124399183824416,PER_DIEM,3495.694578848217,estimated_allowed_amount_C,2015,max
0,MS,222.62070713471041,241.08322324966974,270.3267477203647,262632.0,719.9471598414796,257.2502693268931,45.303440278314646,76.01520920076759,PER_DIEM_wage_adj,5778.31202983646,estimated_allowed_amount_C,2015,max
0,MT,,,,,,,,,,,file_unavailable,2015,max
0,MN,,,,,,,,,,,no_valid_method,2015,max
0,NC,,,,,,,,,,,no_valid_method,2015,max
0,ND,,,,,,,,,,,no_valid_method,2015,max
0,NE,,,,,,,,,,,no_valid_method,2015,max
0,NH,,,,,,,,,,,no_valid_method,2015,max
0,NJ,201.27,210.35,220.48,257434.0,2551.5,226.24475333483534,164.61,126.67571053614142,PER_DIEM,16046.73563983629,estimated_allowed_amount_C,2015,max
0,NJ,158.73646490613072,168.20083682008368,183.62859432030626,2005892.0,3114.6240234375,185.5234996595148,128.23089506894135,105.8167093113648,PER_DIEM_wage_adj,11197.175969485877,estimated_allowed_amount_C,2015,max
0,NM,,,,,,,,,,,file_unavailable,2015,max
0,NV,,,,,,,,,,,no_valid_method,2015,max
0,NY,,,,,,,,,,,file_unavailable,2015,max
0,OH,,,,,,,,,,,file_unavailable,2015,max
0,OK,,,,,,,,,,,file_unavailable,2015,max
0,OR,257.57,272.0,360.39,33034.0,3699.0,344.86798086819636,83.1,202.89571765778723,PER_DIEM,41166.67224386851,estimated_allowed_amount_C,2015,max
0,OR,215.8009383378016,227.88203753351206,308.31099195710453,134897.0,3099.0281501340482,297.5199912129754,69.62131367292224,179.3925937793095,PER_DIEM_wage_adj,32181.702702868348,estimated_allowed_amount_C,2015,max
0,PA,180.36,199.57,220.77,644751.0,2347.5,211.9257390992802,151.45,103.63816697331825,PER_DIEM,10740.869653589394,estimated_allowed_amount_C,2015,max
0,PA,199.9648711943794,222.56331542594015,245.68815835166106,1873652.0,3015.414258188825,236.37726473003755,134.82595922727677,117.69221929207075,PER_DIEM_wage_adj,13851.458481892869,estimated_allowed_amount_C,2015,max
0,RI,,,,,,,,,,,file_unavailable,2015,max
0,SC,,,,,,,,,,,no_valid_method,2015,max
0,SD,120.06,138.84,157.14,37325.0,1481.7,148.5221446751507,95.59,84.32404493897975,PER_DIEM,7110.544554871077,estimated_allowed_amount_C,2015,max
0,SD,143.6644788074313,165.7962666443587,187.3128069965257,69566.0,1782.6034648700672,178.18323200443967,106.3410835465569,104.7056729912682,PER_DIEM_wage_adj,10963.277956554391,estimated_allowed_amount_C,2015,max
0,TN,,,,0.0,,,,,PER_DIEM,,estimated_allowed_amount_B,2015,max
0,TN,,,,0.0,,,,,PER_DIEM_wage_adj,,estimated_allowed_amount_B,2015,max
0,TX,,,,,,,,,,,file_unavailable,2015,max
0,UT,167.77,178.39,190.71,37492.0,873.67,203.02612584017922,47.04,94.08856820892319,PER_DIEM,8852.658667605192,estimated_allowed_amount_C,2015,max
0,UT,182.40185243658564,193.21124092200822,212.47084952804,90049.0,1180.9543119762097,231.2276599404766,49.51057783391222,125.18092824688198,PER_DIEM_wage_adj,15670.264796751013,estimated_allowed_amount_C,2015,max
0,VA,,,,,,,,,,,file_unavailable,2015,max
0,VT,199.13,221.13,245.0,23579.0,1085.0,229.68993808049538,60.29,66.96822580636666,PER_DIEM,4484.743267652514,estimated_allowed_amount_C,2015,max
0,VT,206.24444224878965,231.8988138973444,259.473076519366,39554.0,955.2001953125,244.54071761742213,63.28330009446835,72.49200995804759,PER_DIEM_wage_adj,5255.09150775767,estimated_allowed_amount_C,2015,max
0,WA,,,,,,,,,,,file_unavailable,2015,max
0,WI,,,,,,,,,,,file_unavailable,2015,max
0,WV,210.68,231.35,322.03749999999997,54604.0,2624.5,294.58675097062485,88.41,205.93734615691852,PER_DIEM,42410.19054215449,estimated_allowed_amount_C,2015,max
0,WV,248.87246304184416,300.71487489689304,385.2318045862413,138014.0,4107.198748043818,365.01944811705016,173.7095068730174,262.1705890226156,PER_DIEM_wage_adj,68733.41774846522,estimated_allowed_amount_C,2015,max
0,WY,166.6,177.19,186.6,17681.0,987.0,187.28401900345006,63.68,69.00054589880666,PER_DIEM,4761.0753343333245,estimated_allowed_amount_C,2015,max
0,WY,170.33688515767946,189.5284751990202,201.09783661608006,16931.0,1334.1443633414435,200.50148500141012,58.637200736648246,78.9128552615073,PER_DIEM_wage_adj,6227.2387255236,estimated_allowed_amount_C,2015,max
