,state,year,filetype,pmt_var,method,mean,25%,50%,75%,count,max,min,std,var
687,WA,2017,taf,PER_DIEM_wage_adj,allowed_amount,191.96598450313095,174.11687335588127,187.3149190406096,199.2293705082691,327973.0,787.5871540249314,1.9568793834964064,41.228180667826535,1699.762881178946
688,WI,2017,taf,PER_DIEM,allowed_amount,212.75419684891932,159.18,168.22,183.08,74768.0,1592.0,30.15,144.71205277113123,20941.578217234677
689,WI,2017,taf,PER_DIEM_wage_adj,allowed_amount,204.1985622916613,165.57177615571777,175.48771858890126,188.9416759324775,72190.0,1636.6814022823069,32.41586926136974,114.99415915200218,13223.656639076007
690,WV,2017,taf,PER_DIEM,allowed_amount,319.847024401891,222.89,265.61,384.91,104705.0,5509.35,40.29,158.42070704513088,25097.120420679184
691,WV,2017,taf,PER_DIEM_wage_adj,allowed_amount,417.436356496172,295.5628896222956,352.3622047244094,496.1992731677771,100389.0,6455.008787346222,55.1691085855128,203.96297911266527,41600.89684851356
692,WY,2017,taf,PER_DIEM,allowed_amount,207.2510390916464,176.94,184.92,197.13,30825.0,1097.0,54.46,77.01449641017872,5931.232657313432
693,WY,2017,taf,PER_DIEM_wage_adj,allowed_amount,230.7189727937704,186.43643098376728,200.1525220612267,220.3943784726005,33212.0,1425.0454663548974,58.68021717945148,100.84360492867545,10169.432655010776
694,AK,2018,taf,PER_DIEM,allowed_amount,676.6746469929026,395.74,568.98,825.97,13385.0,6965.86,154.77,421.4549442748972,177624.2700537567
695,AK,2018,taf,PER_DIEM_wage_adj,allowed_amount,513.0345238954961,394.56960680127526,471.8070854420959,674.2426513173889,12114.0,3279.562369752903,115.19053289669546,176.0727379850305,31001.609061545205
696,AL,2018,taf,PER_DIEM,allowed_amount,214.747997962668,193.45,207.62,218.69,278796.0,715.0,37.67,47.81974865645595,2286.7283615666206
697,AL,2018,taf,PER_DIEM_wage_adj,allowed_amount,292.4249132136899,257.484076433121,283.28205128205127,309.5824175824176,260727.0,973.3188129594336,50.38116891801525,65.15604671107283,4245.310423015505
698,AR,2018,taf,PER_DIEM,allowed_amount,211.5247436786634,178.65,187.91,204.6,647371.0,754.0,15.7,74.0361516846327,5481.351756269941
699,AR,2018,taf,PER_DIEM_wage_adj,allowed_amount,276.19379435146493,230.9964664310954,251.97984161267095,274.9540636042403,650923.0,1075.146157136746,18.838492920566352,93.56690512182836,8754.76573407723
700,AZ,2018,taf,PER_DIEM,allowed_amount,218.2816307692308,163.81,170.65,207.34,17550.0,989.81,9.31,110.84057184184498,12285.632366227195
701,AZ,2018,taf,PER_DIEM_wage_adj,allowed_amount,223.3329852840936,173.37304709452624,188.95133190963247,224.6375182645836,17623.0,982.1492359595156,10.464201416207713,113.05383130594464,12781.168772952986
702,CA,2018,taf,PER_DIEM,allowed_amount,255.62216203969135,201.58,230.55,257.92,1913309.0,3573.52,2.81,126.53788049291282,16011.835199638686
703,CA,2018,taf,PER_DIEM_wage_adj,allowed_amount,175.35731048022157,170.5790413813635,172.55135456981245,178.75111640369158,346.0,268.4762187283694,95.56017007811728,11.027073084446409,121.59634080972243
704,CO,2018,taf,PER_DIEM,allowed_amount,226.60716386034963,206.75,223.93,240.71,287031.0,1123.63,22.7,37.81972418734355,1430.3315376067392
705,CO,2018,taf,PER_DIEM_wage_adj,allowed_amount,225.0038060344792,207.2946859903382,222.30917874396135,235.76811594202903,313279.0,1170.4479166666667,21.932367149758456,36.64898265228991,1343.1479294478468
706,CT,2018,taf,PER_DIEM,allowed_amount,266.9000832287097,223.76,242.21,254.36,212667.0,2774.0,64.85,117.38432352961442,13779.079410505188
707,CT,2018,taf,PER_DIEM_wage_adj,allowed_amount,227.5205099951521,190.09057830765656,205.78254263042376,223.08044713212388,208479.0,2541.689573025472,50.20515599597429,100.5262587568023,10105.528699639572
708,DC,2018,taf,PER_DIEM,allowed_amount,422.0149088944695,270.73,315.11,429.44,68492.0,5669.12,37.09,256.36437103583904,65722.69073660135
709,DC,2018,taf,PER_DIEM_wage_adj,allowed_amount,262.4426415522896,246.9127040454223,254.1316029605597,264.7571732738518,7379.0,766.1670856700831,41.99381164184877,56.57770829598234,3201.037076025269
710,DE,2018,taf,PER_DIEM,allowed_amount,758.4643771357564,536.0,727.92,768.88,3219.0,1324.07,182.49,277.84755180350885,77199.26204320355
711,DE,2018,taf,PER_DIEM_wage_adj,allowed_amount,455.8061842320613,440.6796855186406,468.2610639248994,506.268081002893,181.0,720.0892414476947,269.6043444530644,84.42363879522199,7127.350787426111
712,FL,2018,taf,PER_DIEM,allowed_amount,225.39833295314327,202.24,228.43,261.79,192886.0,916.8,0.0,123.40533854358766,15228.877581057484
713,FL,2018,taf,PER_DIEM_wage_adj,allowed_amount,232.562266700116,221.9545147489304,252.92488366939952,282.9843561973526,172266.0,981.1643835616438,0.0,120.26712660903736,14464.18174279422
714,GA,2018,taf,PER_DIEM,allowed_amount,185.6273315570364,165.57,182.22,200.24,1045621.0,678.09,16.42,35.52826246063348,1262.2574334716578
715,GA,2018,taf,PER_DIEM_wage_adj,allowed_amount,223.78383649794927,198.2315331247449,213.05944769419128,233.79619739371927,16097.0,338.54610416380376,111.7126921507278,35.837221607143526,1284.3064525195148
716,HI,2018,taf,PER_DIEM,allowed_amount,390.7001828571428,323.84,371.99,412.83,875.0,1751.93,203.71,100.59147852419076,10118.645551682732
717,HI,2018,taf,PER_DIEM_wage_adj,allowed_amount,317.5893942588597,254.23143350604488,315.26927304129373,324.09326424870466,701.0,1375.3571989323284,221.83231276495525,94.1830770935168,8870.452010803328
718,IA,2018,taf,PER_DIEM,allowed_amount,269.0374630413788,171.66,198.49,424.9,13461.0,2662.33,49.69,141.20495004715926,19938.83791782074
719,IA,2018,taf,PER_DIEM_wage_adj,allowed_amount,317.7328922063222,198.2326494101394,226.663475347056,508.4968884633796,13404.0,2823.85447602885,52.70470937632584,169.02715591554215,28570.179436897
720,ID,2018,taf,PER_DIEM,allowed_amount,296.54151758607924,247.88,271.03,306.0,54020.0,4660.65,25.67,127.67827908722852,16301.742950676218
721,ID,2018,taf,PER_DIEM_wage_adj,allowed_amount,363.5185676988703,285.10542338482355,336.20475814635245,396.7933491686461,51244.0,5254.989288533092,28.57301869991096,152.66469556035617,23306.509270536237
722,IL,2018,taf,PER_DIEM,allowed_amount,220.28086522888597,137.45,161.19,196.95,324157.0,6599.18,45.56,201.78802057740216,40718.40524854608
723,IL,2018,taf,PER_DIEM_wage_adj,allowed_amount,230.3192597185917,150.94672468540514,167.45594118283057,205.31640547510412,314691.0,3198.268258578036,43.19711766379066,207.26200977357192,42957.540695380216
724,IN,2018,taf,PER_DIEM,allowed_amount,205.93143886902976,191.63,203.62,212.84,830013.0,639.18,2.09,30.68756223173854,941.7264757268256
725,IN,2018,taf,PER_DIEM_wage_adj,allowed_amount,226.59478120165204,204.0615141955836,222.2200315457413,244.4006309148265,799742.0,630.1064668769716,2.1877944101329425,38.42277057374791,1476.3092985628682
726,KS,2018,taf,PER_DIEM,allowed_amount,309.20299661287106,183.76,216.66,462.5,15057.0,750.0,40.18,144.01585731004536,20740.567156747347
727,KS,2018,taf,PER_DIEM_wage_adj,allowed_amount,372.61460712600297,219.30019560542817,265.1515151515151,574.3356953055802,14948.0,810.4603414739572,46.72093023255814,173.23155003646133,30009.169928035008
728,KY,2018,taf,PER_DIEM,allowed_amount,204.04697934150295,176.8,192.55,209.94,253213.0,3612.64,27.24,76.0042317842628,5776.643249115944
729,KY,2018,taf,PER_DIEM_wage_adj,allowed_amount,248.64570083907128,219.3863789615644,231.2528788576693,247.875927174646,247816.0,4160.1105481345,28.604431376667016,90.96391594059352,8274.434003247365
730,LA,2018,taf,PER_DIEM,allowed_amount,164.5359727550949,141.35,157.15,173.69,314334.0,2422.56,46.87,63.81815703432068,4072.757167257214
731,LA,2018,taf,PER_DIEM_wage_adj,allowed_amount,212.0509594195905,179.55304688399954,202.54892486107755,226.5174343521309,292715.0,2901.2694610778444,53.99147563644741,82.85812620010917,6865.469077393218
732,MA,2018,taf,PER_DIEM,allowed_amount,246.98098354850043,179.13,211.03,238.11,367079.0,6408.63,1.1,182.60593018165125,33344.92573750609
733,MA,2018,taf,PER_DIEM_wage_adj,allowed_amount,218.5025844290218,158.16136539953453,187.37092205062595,217.5952804569716,380957.0,4971.784328937161,0.9356924123851652,159.62949220823893,25481.574782660216
734,MD,2018,taf,PER_DIEM,allowed_amount,245.8993582852952,237.77,252.99,268.01,215454.0,1756.46,17.29,52.6378618226157,2770.7444972567832
735,MD,2018,taf,PER_DIEM_wage_adj,allowed_amount,256.596238542372,247.0242319781,263.87368421052633,279.96842105263164,224383.0,1780.8577511913213,15.842037749679312,55.40638900744619,3069.8679428444534
736,ME,2018,taf,PER_DIEM,allowed_amount,284.0972892833913,206.4,234.305,267.48,52274.0,3705.65,3.59,270.74592232897845,73303.35445776924
737,ME,2018,taf,PER_DIEM_wage_adj,allowed_amount,306.326301887473,222.61166077126643,253.4798534798535,295.08448540706604,49643.0,3679.16004765687,3.570363003480855,273.1243566571636,74596.91419938949
738,MI,2018,taf,PER_DIEM,allowed_amount,208.08867176834545,181.235,206.33,224.49,319372.0,1059.6,30.83,54.462485824196015,2966.162362150752
739,MI,2018,taf,PER_DIEM_wage_adj,allowed_amount,230.09255361116453,198.58212341197824,224.19506095654893,250.41377767837173,325370.0,1077.5862068965516,27.976406533575314,62.39965128373568,3893.716480331816
740,MO,2018,taf,PER_DIEM,allowed_amount,149.24642117466064,148.58,156.2,163.55,551206.0,2543.93,0.0,46.65847784933877,2177.013555217237
741,MO,2018,taf,PER_DIEM_wage_adj,allowed_amount,175.3937881770227,173.31381479071786,182.80221906850727,193.66731728475384,563550.0,3282.0668300864404,0.0,54.88818628866931,3012.7129940596656
742,MS,2018,taf,PER_DIEM,allowed_amount,222.1784336455082,192.04,207.4,222.73,288300.0,1720.73,46.34,56.25403531457291,3164.516489173216
743,MS,2018,taf,PER_DIEM_wage_adj,allowed_amount,287.63700746254943,249.40484151397615,266.7730844793713,292.0556372876822,287475.0,2112.880648330059,56.9007858546169,71.17662231465098,5066.111564122472
744,MT,2018,taf,PER_DIEM,allowed_amount,207.2399450819053,181.53,197.77,203.55,52988.0,785.0,19.45,57.78868828418837,3339.5324936070897
745,MT,2018,taf,PER_DIEM_wage_adj,allowed_amount,232.82782797598728,202.88332588287884,222.63075547608403,230.7980900409277,50241.0,1016.3127912998448,22.11232378353797,66.9728264857354,4485.35948748842
746,NC,2018,taf,PER_DIEM,allowed_amount,184.7364014747259,174.63,181.65,188.99,752411.0,1255.0,17.43,25.19857770857904,634.9683185352964
747,NC,2018,taf,PER_DIEM_wage_adj,allowed_amount,217.70019863187943,199.05340656772236,213.952413952414,229.8088027717182,742540.0,689.0799435390735,17.802063119191093,33.45357862873701,1119.1419230690897
748,ND,2018,taf,PER_DIEM,allowed_amount,330.9395856873823,236.37,283.45,340.61,44073.0,2011.34,129.76,180.07359862774285,32426.500922745425
749,ND,2018,taf,PER_DIEM_wage_adj,allowed_amount,417.3323138204248,297.8452620967742,358.58369098712444,430.71961553054257,44157.0,2550.51990869896,163.50806451612902,226.8777428090672,51473.510182137245
750,NE,2018,taf,PER_DIEM,allowed_amount,102.5399112190852,43.41,101.26,159.09,111961.0,1368.75,0.0,72.69196129828421,5284.12123739125
751,NE,2018,taf,PER_DIEM_wage_adj,allowed_amount,113.00318257132436,47.168813654412375,111.58252015273654,174.87271955876113,112887.0,1408.7587484561548,0.0,81.46554116413712,6636.634397165721
752,NH,2018,taf,PER_DIEM,allowed_amount,137.68012164222736,70.07,162.46,171.3,87223.0,1133.28,14.37,54.62472993632266,2983.861120616185
753,NH,2018,taf,PER_DIEM_wage_adj,allowed_amount,136.26290177429084,70.8482188425028,157.8001505457283,170.87280790163274,93453.0,1066.3153933007152,14.482967143721025,55.284241926812605,3056.3474054223443
754,NJ,2018,taf,PER_DIEM,allowed_amount,320.67691926546263,205.7,215.57,227.71,151769.0,1689.0,89.0,254.25973204696413,64648.01134059399
755,NJ,2018,taf,PER_DIEM_wage_adj,allowed_amount,215.42278295817735,166.49226924878965,182.44294832560988,195.99545335315204,134606.0,1734.0857215318283,69.49867249726691,141.78137696916136,20101.95885527144
756,NM,2018,taf,PER_DIEM,allowed_amount,346.1785046728972,288.7,326.72,376.56,9309.0,1598.7,112.45,106.7702775854565,11399.892175675435
757,NM,2018,taf,PER_DIEM_wage_adj,allowed_amount,399.9479656567796,322.86455875412935,364.0868334119868,485.85134539038376,5252.0,1763.012792236436,124.007498897221,112.71338799962705,12704.30783435447
758,NV,2018,taf,PER_DIEM,allowed_amount,193.4125644878865,124.65,131.14,232.24,76526.0,2883.0,17.45,128.88212807456216,16610.602937027845
759,NV,2018,taf,PER_DIEM_wage_adj,allowed_amount,185.1823174333703,104.550273179483,111.15550844002284,220.58223925629943,80687.0,2350.974476066216,13.888061923191428,127.03856124193211,16138.79604242014
760,NY,2018,taf,PER_DIEM,allowed_amount,287.83619802624617,227.27,272.85,309.73,2602756.0,1840.41,8.97,110.7633934097105,12268.5293196343
761,NY,2018,taf,PER_DIEM_wage_adj,allowed_amount,245.30049545311087,202.41293143838823,225.2407932011332,253.06887396532875,2586330.0,2166.7176830704025,16.773387474621273,93.24788784226904,8695.168587044387
762,OH,2018,taf,PER_DIEM,allowed_amount,213.86227700922265,183.7,196.26,212.06,364320.0,1673.32,62.82,80.73005171487922,6517.341249887075
763,OH,2018,taf,PER_DIEM_wage_adj,allowed_amount,244.871323770821,211.0696980991428,226.9350229842217,247.5959746552367,360615.0,1757.1353565053028,64.18718708490856,92.91627524363692,8633.434205151294
764,OK,2018,taf,PER_DIEM,allowed_amount,150.83528399873103,142.95,147.08,151.69,665091.0,613.58,3.54,39.19554890244789,1536.2910537641835
765,OK,2018,taf,PER_DIEM_wage_adj,allowed_amount,182.5127823590745,165.72088419663478,180.8777835318488,190.73019161056448,628495.0,851.1478682446883,4.267116682738669,42.33405381647807,1792.172112536461
766,OR,2018,taf,PER_DIEM,allowed_amount,342.621283072966,301.7,312.94,375.53,47433.0,2128.05,43.81,68.95321433824685,4754.545767576211
767,OR,2018,taf,PER_DIEM_wage_adj,allowed_amount,301.1220559519516,259.5289434400398,282.305604940582,339.8988223586001,46720.0,1764.8449162381823,36.69179229480737,62.76509006581919,3939.4565309703935
768,PA,2018,taf,PER_DIEM,allowed_amount,225.7320309504796,182.25,201.66,222.29,572269.0,1470.0,68.32,100.83657135032044,10168.014121688266
769,PA,2018,taf,PER_DIEM_wage_adj,allowed_amount,238.0026888313249,190.66908935442493,213.64800585437249,240.46601111586148,573232.0,1560.343912535824,59.735944740753695,107.02029225816707,11453.3429550235
770,RI,2018,taf,PER_DIEM,allowed_amount,314.39738809618035,197.95,233.85,274.34,42961.0,2511.3,19.74,267.21699454487685,71404.92217359676
771,RI,2018,taf,PER_DIEM_wage_adj,allowed_amount,579.5872131301023,455.0119113065788,586.78955453149,588.3189195592939,750.0,2975.1214311100584,18.086860912589334,378.15996810333104,143004.96147591237
772,SC,2018,taf,PER_DIEM,allowed_amount,178.3455704649781,130.03,152.0,179.43,153147.0,2379.82,0.61,94.07019813968104,8849.202178038848
773,SC,2018,taf,PER_DIEM_wage_adj,allowed_amount,207.8816826626715,153.33610736825722,176.88411168766987,208.8320073792229,141518.0,2838.8643683645478,0.6664481590735278,111.36518568961787,12402.204583683071
774,SD,2018,taf,PER_DIEM,allowed_amount,153.77780966138627,99.31,124.79,159.075,40843.0,733.48,19.34,104.80780230816396,10984.67542466718
775,SD,2018,taf,PER_DIEM_wage_adj,allowed_amount,202.1398963590397,126.04019971834592,158.94865525672373,206.8237101523493,41233.0,939.0346946613748,24.75995391115094,140.18607096714868,19652.13449320645
776,TN,2018,taf,PER_DIEM,allowed_amount,595.8081980458473,454.52,505.08,759.24,10644.0,4477.95,288.9,246.5892800631783,60806.27304207658
777,TN,2018,taf,PER_DIEM_wage_adj,allowed_amount,681.9336557200513,507.5600223338917,583.3220415537488,766.347355268638,7145.0,6216.784673052894,322.61306532663315,310.9024875803101,96660.35678362488
778,TX,2018,taf,PER_DIEM,allowed_amount,214.28289660405812,145.54,162.34,177.67,440143.0,1726.67,10.47,195.45462478053253,38202.51034809876
779,TX,2018,taf,PER_DIEM_wage_adj,allowed_amount,231.2262001831396,160.08212185107092,181.67280111689297,206.32303839732887,388951.0,2026.845873928865,10.60145808019441,205.45010763967383,42209.74672915357
780,UT,2018,taf,PER_DIEM,allowed_amount,207.30851150843023,185.63,194.43,202.44,137421.0,911.7,13.96,86.12531060230116,7417.569126342848
781,UT,2018,taf,PER_DIEM_wage_adj,allowed_amount,240.8003024780812,200.7274994803575,209.571814591561,222.882647507076,182592.0,1171.5888097123252,30.71758749724852,128.44601582459822,16498.37898121294
782,VA,2018,taf,PER_DIEM,allowed_amount,306.1623399315927,182.36,219.82,300.97,64613.0,10924.35,71.49,231.88238935931236,53769.44249498373
783,VA,2018,taf,PER_DIEM_wage_adj,allowed_amount,312.5047869639608,197.29817007534984,233.83535273468465,291.01721137110815,61507.0,12352.272727272728,79.39804531319413,229.944511845245,52874.47852774802
784,VT,2018,taf,PER_DIEM,allowed_amount,249.19796613603475,209.05,245.0,262.4,34550.0,931.15,24.86,71.06473664712982,5050.196794725915
785,VT,2018,taf,PER_DIEM_wage_adj,allowed_amount,252.80956591782237,212.12392906953576,246.6376782283345,263.5655779148549,39639.0,941.6017797552836,25.13904338153504,72.26788909394996,5222.647794095452
786,WA,2018,taf,PER_DIEM,allowed_amount,228.88642595277452,206.73,220.47,238.46,324867.0,1106.03,10.27,51.53818413092452,2656.18442351308
787,WA,2018,taf,PER_DIEM_wage_adj,allowed_amount,202.086241411172,185.8418476860994,197.1924451250638,211.3190406976744,312488.0,846.6564573762123,8.817721301622734,37.76437585689976,1426.148083861193
788,WI,2018,taf,PER_DIEM,allowed_amount,203.10170827221293,163.66,172.89,190.07,76352.0,1494.0,19.99,98.91744336452427,9784.660601773869
789,WI,2018,taf,PER_DIEM_wage_adj,allowed_amount,202.7399527185301,172.16738197424894,182.5430083811204,197.8099215646328,74898.0,1499.0969295605055,18.490329512893982,81.96005362070434,6717.45038950873
790,WV,2018,taf,PER_DIEM,allowed_amount,329.28024414577754,230.58,279.0,391.4,104241.0,5197.36,25.17,160.73131611848305,25834.555981179725
791,WV,2018,taf,PER_DIEM_wage_adj,allowed_amount,425.61074696040254,304.7644976858154,360.7133133678192,498.2195465607788,99066.0,6291.441714078199,30.46846628737441,206.26517874694105,42545.32396350754
792,WY,2018,taf,PER_DIEM,allowed_amount,207.20420226253168,176.06,185.24,199.18,30762.0,939.4,50.0,73.61823975972074,5419.645225319727
793,WY,2018,taf,PER_DIEM_wage_adj,allowed_amount,223.48582742902784,183.90010626992563,196.5356004250797,218.28905419766207,32860.0,1239.6410662443916,37.21345638582912,88.16115037528432,7772.388435493494
794,AK,2019,taf,PER_DIEM,allowed_amount,698.4028196084076,400.0,569.06,850.0,13892.0,7201.41,166.46,469.3328795416128,220273.3518188221
795,AK,2019,taf,PER_DIEM_wage_adj,allowed_amount,574.4090296641422,409.881812212738,478.3671733815244,750.0275887437926,11748.0,2268.965229020395,246.3473754597125,214.821408924824,46148.23773244645
796,AL,2019,taf,PER_DIEM,allowed_amount,220.2233749768976,199.09,214.5,225.37,281356.0,552.25,15.97,47.27494132801152,2234.920077566931
797,AL,2019,taf,PER_DIEM_wage_adj,allowed_amount,301.2306649476234,264.65606893477934,291.6654286138761,321.5718318229089,263771.0,821.8871887188719,21.416119082741048,66.41847238050505,4411.413473359912
798,AR,2019,taf,PER_DIEM,allowed_amount,208.1174089688851,184.67,194.53,207.28,615751.0,833.0,14.47,62.26255551892928,3876.6258197477514
799,AR,2019,taf,PER_DIEM_wage_adj,allowed_amount,273.7213449988733,241.4441147378833,260.459940652819,276.71271898589947,608111.0,1043.5475305363782,12.094617184888,82.08757930637812,6738.370676380916
800,AZ,2019,taf,PER_DIEM,allowed_amount,230.77528139250367,170.92,180.26,242.34,17982.0,937.92,2.76,120.11128316062562,14426.720342491988
801,AZ,2019,taf,PER_DIEM_wage_adj,allowed_amount,231.3324999366442,178.58728557013117,191.3322813345356,231.1295065896961,17567.0,1056.8189996401584,3.0062084740224373,114.97628604738,13219.546353248945
802,CA,2019,taf,PER_DIEM,allowed_amount,258.46324986111205,209.42,236.1,262.365,1769411.0,2350.64,3.37,117.72113905510884,13858.266580432271
803,CA,2019,taf,PER_DIEM_wage_adj,allowed_amount,204.0999321576904,199.966566365764,200.74389836175192,204.15623435152727,481.0,295.37305958938407,151.17676514772157,13.359797053177443,178.48417730208868
804,CO,2019,taf,PER_DIEM,allowed_amount,233.3427190151912,211.85,228.92,247.39,286350.0,1413.54,25.75,44.32167784247672,1964.4111267722917
805,CO,2019,taf,PER_DIEM_wage_adj,allowed_amount,233.5466392203236,211.8960276700556,228.00116550116547,246.3250366032211,314176.0,1475.0495669414588,25.134211810639336,43.63899440744386,1904.3618328929165
806,CT,2019,taf,PER_DIEM,allowed_amount,273.46300418561987,229.59,248.65,263.73,209288.0,2774.0,66.65,118.30677885694004,13996.493923504917
807,CT,2019,taf,PER_DIEM_wage_adj,allowed_amount,235.47327445825337,198.23997292266037,214.5066813106352,231.2740252608457,205925.0,2538.898041369211,52.83811637862692,101.96824115524198,10397.522204293586
808,DC,2019,taf,PER_DIEM,allowed_amount,447.3932494420438,275.95,335.37,545.68,63177.0,5786.77,39.78,275.17047308363584,75718.78925707197
809,DC,2019,taf,PER_DIEM_wage_adj,allowed_amount,270.14571390999413,247.84940795466048,265.5124790371905,277.0468576055055,6991.0,778.5735424681858,39.24237940219,60.77982584318009,3694.1872295273024
810,DE,2019,taf,PER_DIEM,allowed_amount,757.7721398809523,549.27,707.35,778.08,3360.0,1318.15,235.78,261.58049401550136,68424.35484939376
811,DE,2019,taf,PER_DIEM_wage_adj,allowed_amount,441.7259089074061,392.0135363790186,473.20033649801707,494.46993763972233,205.0,543.9216752787598,276.7099291344852,71.44036842572268,5103.726240802994
812,FL,2019,taf,PER_DIEM,allowed_amount,257.86683390220446,210.04,245.57,340.79,106058.0,1027.15,0.0,152.10976991168363,23137.38210258533
813,FL,2019,taf,PER_DIEM_wage_adj,allowed_amount,251.30801798124804,221.52521525215252,263.41598406021694,305.2103189731859,86258.0,1119.3875326939844,0.0,149.20757643752637,22262.90086636028
814,GA,2019,taf,PER_DIEM,allowed_amount,194.06223746476812,173.59,189.62,209.19,1057639.0,718.93,24.12,36.27236943266621,1315.684784259818
815,GA,2019,taf,PER_DIEM_wage_adj,allowed_amount,237.21163400107196,210.29351535836176,217.1747627024009,278.66794049406303,16930.0,345.7883959044368,115.26279863481228,37.0358678182984,1371.655505054471
816,HI,2019,taf,PER_DIEM,allowed_amount,405.3646978335234,333.23,412.83,424.8,877.0,2266.88,292.5,118.93034659474988,14144.427341147331
817,HI,2019,taf,PER_DIEM_wage_adj,allowed_amount,332.1949943019152,265.2471543421158,328.6078166043142,338.13579559022526,698.0,1918.808193668529,232.82655416699836,109.9309620938414,12084.816426877593
818,IA,2019,taf,PER_DIEM,allowed_amount,299.5332485147405,176.96,255.0,421.16,8921.0,1535.5,70.0,140.9388337103342,19863.754847629232
819,IA,2019,taf,PER_DIEM_wage_adj,allowed_amount,354.5701157996904,203.1527211699832,310.9327983951856,504.8669383840805,8934.0,1829.9568448813231,73.41373885684321,169.99003816173038,28896.61307422656
820,ID,2019,taf,PER_DIEM,allowed_amount,315.03985870709147,259.41,283.06,340.08,44659.0,4423.95,28.59,133.39069318995428,17793.077029696517
821,ID,2019,taf,PER_DIEM_wage_adj,allowed_amount,372.231246568191,293.19580948266554,336.5130789536837,387.1722947459273,40379.0,5562.617880045265,31.90409331461281,168.99470788090122,28559.211291751137
822,IL,2019,taf,PER_DIEM,allowed_amount,259.58105683209345,145.32,181.16,275.0,254856.0,3259.25,43.16,226.8887775483645,51478.51737739123
823,IL,2019,taf,PER_DIEM_wage_adj,allowed_amount,269.38403645452337,157.38758029978587,185.7731715934519,270.87504416440936,247272.0,3100.799162781848,41.06174483874037,235.53106735257728,55474.88368824429
824,IN,2019,taf,PER_DIEM,allowed_amount,215.60115122679457,200.9,214.01,223.53,834614.0,1716.47,1.12,31.722365361767714,1006.30846414548
825,IN,2019,taf,PER_DIEM_wage_adj,allowed_amount,235.00456611394543,213.529526029526,231.80846930846928,251.3898540653232,809124.0,1667.1231546231545,1.3597183440573026,37.51675786638059,1407.5071208046295
826,KS,2019,taf,PER_DIEM,allowed_amount,347.21280627591256,196.07,457.0,462.5,12301.0,750.0,44.78,151.5983130370204,22982.048515670427
827,KS,2019,taf,PER_DIEM_wage_adj,allowed_amount,418.62859603312216,232.95416624532305,586.0144600090375,594.2159963849978,12224.0,894.2937925716489,48.25431034482759,183.86706341528625,33807.09700896088
828,KY,2019,taf,PER_DIEM,allowed_amount,204.2457241096609,178.5,192.33,212.88,304940.0,3511.61,22.52,67.78368621703402,4594.628117169328
829,KY,2019,taf,PER_DIEM_wage_adj,allowed_amount,245.5687344573201,219.94962216624683,232.9471032745592,249.26952141057933,299383.0,4011.893065234777,28.362720403022667,78.12304578954873,6103.210283435928
830,LA,2019,taf,PER_DIEM,allowed_amount,172.8733760050645,147.7175,164.26,182.58,306448.0,2486.75,52.28,70.51520502088191,4972.394139137009
831,LA,2019,taf,PER_DIEM_wage_adj,allowed_amount,220.0815576714331,186.13579145002512,209.4586107272956,233.37136337706784,286040.0,2987.4459394521864,58.82088208820882,90.05680941403688,8110.228921836162
832,MA,2019,taf,PER_DIEM,allowed_amount,268.01287610662376,183.97,219.47,248.27,309387.0,8032.4,2.96,209.2318737952584,43777.97701187495
833,MA,2019,taf,PER_DIEM_wage_adj,allowed_amount,231.3196525973549,162.35369058046024,191.40811455847256,224.2744860943168,319985.0,6395.732144279003,2.5329454047578297,166.82114663088697,27829.29496324389
834,MD,2019,taf,PER_DIEM,allowed_amount,256.5831728319652,246.64,261.48,276.4,201369.0,4573.43,23.77,53.780946717970686,2892.3902298812022
835,MD,2019,taf,PER_DIEM_wage_adj,allowed_amount,267.8240905846934,256.7934782608696,272.56584788398936,289.59619471713387,210348.0,4628.509260196337,21.044710048694117,56.3487630128555,3175.183093078952
836,ME,2019,taf,PER_DIEM,allowed_amount,337.55797521671275,217.28,248.28,284.29,53181.0,4286.05,4.23,432.5253160935291,187078.1490618073
837,ME,2019,taf,PER_DIEM_wage_adj,allowed_amount,355.9936241785738,233.5151444818382,264.8004706343759,311.810955088778,52046.0,4202.421806059418,4.147465437788019,425.7348089101236,181250.12751773943
838,MI,2019,taf,PER_DIEM,allowed_amount,212.9037261769416,184.145,211.15,233.78,327204.0,950.0,27.25,54.90666407988428,3014.7417603812546
839,MI,2019,taf,PER_DIEM_wage_adj,allowed_amount,235.0176228230007,200.6254264271094,231.29956645870783,258.5386486200698,335126.0,1080.2820104616785,25.080533824206167,63.23553125365996,3998.732412932605
840,MO,2019,taf,PER_DIEM,allowed_amount,154.36146703671326,154.5,161.24,169.09,561731.0,2620.9,0.0,47.89240758648142,2293.682704429663
841,MO,2019,taf,PER_DIEM_wage_adj,allowed_amount,181.87999177309527,179.17385677308025,188.84698275862067,200.9774919614148,575536.0,3445.3792559484687,0.0,56.465091642916406,3188.3065742429485
842,MS,2019,taf,PER_DIEM,allowed_amount,221.4055348331946,194.69,209.37,222.78,295494.0,3420.23,61.74,52.55671677957014,2762.208478647949
843,MS,2019,taf,PER_DIEM_wage_adj,allowed_amount,291.4575692049496,256.2978142076503,275.57471264367814,300.3688524590164,294234.0,4672.445355191257,84.34426229508198,67.42207404137396,4545.736068040512
