,state,25%,50%,75%,count,max,mean,min,std,pmt_var,var
0,ME,196.61,222.04,248.03,52599.0,3767.28,255.33726059430788,11.69,190.47853231458186,PER_DIEM,36282.0712727172
0,ME,211.20985898803178,238.1513204853676,278.2417320961218,49362.0,3692.3257865333726,275.5340492505719,11.457414485935509,191.6201958141156,PER_DIEM_wage_adj,36718.29944384
0,MI,178.03,202.74,219.43,310406.0,1104.79,204.4789669980606,34.55,51.57242660070446,PER_DIEM,2659.715185485049
0,MI,194.3412251831405,217.97914818101154,241.33695652173913,315718.0,1318.0505845860177,224.6490926458886,30.689287617694085,59.33885641942771,PER_DIEM_wage_adj,3521.0998811654567
0,MO,148.27,155.25,162.88,559621.0,2525.1,149.30380757691373,0.0,47.16771627990927,PER_DIEM,2224.7934590620184
0,MO,172.2161927501628,182.05990883438247,192.38683127572017,570972.0,3247.2993827160494,175.15742300147002,0.0,55.42690446902555,PER_DIEM_wage_adj,3072.1417390184843
0,MS,184.59,199.16,220.96,284108.0,3289.94,216.04141273740973,9.25,55.05841863362729,PER_DIEM,3031.4294624357567
0,MS,242.98666666666668,260.92,292.2593320235756,283329.0,2555.6794712928545,283.011530012033,11.705897241204758,70.15364488680392,PER_DIEM_wage_adj,4921.53389090379
0,MT,175.56,183.24,187.98,51977.0,1010.5,195.66793312426648,34.33,56.221811360686175,PER_DIEM,3160.892072676581
0,MT,191.13311094372108,200.30130205531043,211.1801242236025,49709.0,1001.5310028068384,217.2552752773483,36.94178413859894,66.36836670379775,PER_DIEM_wage_adj,4404.760098929769
0,NC,168.11,175.04,181.82,753803.0,709.36,178.114273702811,17.09,25.008235145606058,PER_DIEM,625.411825097926
0,NC,193.00199273238778,205.34284147010422,218.42691360919002,742483.0,590.4621898153594,208.9214659646922,17.6149247577819,31.86345506723521,PER_DIEM_wage_adj,1015.2797688217173
0,ND,224.75,269.37,328.75,44513.0,2029.5,311.7032565767304,130.94,163.7035061469791,PER_DIEM,26798.837924814026
0,ND,289.2569498571057,349.9220576773188,425.8317294473467,44437.0,2790.074237008523,402.8238954916139,153.29249617151606,211.23733813385232,PER_DIEM_wage_adj,44621.21302187546
0,NE,42.0,95.54,155.79,109851.0,1003.0,99.04122657053647,0.0,70.09140934451125,PER_DIEM,4912.805663899838
0,NE,46.79312513099978,112.07103170279987,174.7327604275833,114753.0,1118.129794228662,112.74359621625631,0.0,81.28478218392725,PER_DIEM_wage_adj,6607.215814688496
0,NH,50.97,147.19,163.77,121728.0,1346.0,109.74486979166666,11.22,59.76727800228076,PER_DIEM,3572.127519801914
